amount,sender_balance_before,receiver_balance_before,hour,month_2026,is_fraud,transaction_type_peer,transaction_type_till,device_type_smartphone,region_Kisumu,region_Mombasa,region_Nairobi,region_Nakuru,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,amount_to_balance_ratio,is_late_night,low_sender_balance
3764.98,17930.83,34633.03,4,12,0,True,False,True,True,False,False,False,False,False,True,False,False,False,0.20996072347328743,1,0
9396.1,25109.39,49573.77,9,2,0,True,False,False,False,False,False,True,False,True,False,False,False,False,0.37419171904538323,0,0
797.73,1085.62,15740.85,1,8,0,False,True,False,False,True,False,False,False,False,False,False,True,False,0.7341388894001584,1,0
1960.49,46522.04,31740.37,22,11,0,False,False,True,False,False,True,False,False,False,False,False,False,False,0.042140195481636625,1,0
502.78,48944.41,48915.48,21,9,0,False,True,True,False,True,False,False,False,False,False,True,False,False,0.010272260463238533,0,0
5550.2,23945.64,47856.36,21,10,0,False,True,False,False,False,False,False,False,True,False,False,False,False,0.23177364340049375,0,0
1959.37,6856.87,35039.65,3,2,0,True,False,True,False,False,True,False,False,True,False,False,False,False,0.28571116104563077,1,0
1889.82,26488.97,23419.51,20,12,0,False,False,False,True,False,False,False,False,True,False,False,False,False,0.07134096414605226,0,0
738.44,29481.91,2835.41,15,11,0,True,False,True,True,False,False,False,False,True,False,False,False,False,0.025046374323294412,0,0
23.67,16678.94,3404.79,15,6,0,False,True,False,False,False,False,True,False,True,False,False,False,False,0.0014190698527692547,0,0
2565.69,71025.39,36478.0,16,8,1,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0361230522908457,0,0
1878.39,35965.13,1602.78,14,5,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.05222663656056407,0,0
3751.75,52942.59,8869.16,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0708631583162381,1,0
377.3,41878.1,2349.19,10,12,0,False,True,True,True,False,False,False,False,False,True,False,False,False,0.009009267152350457,0,0
1222.6,29539.81,22618.28,17,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,0.04138681369942124,0,0
486.31,41646.98,24172.37,7,5,0,False,True,False,False,False,False,True,False,False,False,False,False,False,0.011676676755991527,0,0
1023.42,27705.96,23997.48,18,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,0.036937289403095826,0,0
1611.07,70197.01,9502.41,10,8,0,True,False,True,False,False,False,True,False,True,False,False,False,False,0.02295036568700452,0,0
3157.06,59812.41,6953.31,6,5,0,True,False,True,False,False,False,False,False,False,False,False,False,False,0.05278180929661091,0,0
1607.19,54493.37,24885.53,11,12,0,True,False,False,False,False,True,False,False,False,False,False,False,True,0.02949277145510628,0,0
1311.88,21265.8,48693.12,18,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0.06168676058457315,0,0
865.29,58894.73,36539.29,11,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,0.014691897018680301,0,0
73.68,51263.01,13674.13,9,8,0,True,False,False,True,False,False,False,False,False,False,False,False,True,0.0014372656372375085,0,0
2378.71,11444.78,223.45,15,7,0,False,False,True,True,False,False,False,False,False,False,False,True,False,0.20782419372030564,0,0
443.44,3702.94,35147.23,16,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,0.11972116178987781,0,0
343.29,54195.86,19078.96,18,5,0,False,False,False,False,False,False,True,False,False,False,True,False,False,0.006334130796507399,0,0
599.83,9366.08,3124.51,16,3,0,False,True,True,True,False,False,False,False,True,False,False,False,False,0.06403596424926446,0,0
586.73,35291.89,40563.46,7,12,0,True,False,False,True,False,False,False,False,False,False,True,False,False,0.016624594925493494,0,0
1077.35,57090.7,8431.7,11,4,0,False,True,True,False,False,False,True,False,False,False,False,False,True,0.018870518831984335,0,0
182.1,2941.89,29029.39,11,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06187794990638454,0,0
69.4,39231.2,31826.49,23,11,0,False,True,False,False,False,False,True,True,False,False,False,False,False,0.0017689550930103336,1,0
4532.9,55108.05,42719.37,12,10,0,True,False,False,True,False,False,False,True,False,False,False,False,False,0.08225327781916036,0,0
337.89,10957.31,32126.19,21,10,0,False,False,False,False,True,False,False,False,False,False,True,False,False,0.030834134095494653,0,0
1225.63,35833.74,28022.0,12,2,0,False,True,True,False,False,False,False,False,False,False,False,False,True,0.034202285268429465,0,0
4122.33,40294.9,16378.25,19,8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10230147483987204,0,0
259.48,12243.58,37696.78,22,4,0,False,False,True,False,False,False,True,False,False,False,True,False,False,0.021191416937126468,1,0
1325.9,63056.5,26244.62,12,10,0,True,False,False,False,True,False,False,False,False,False,False,False,False,0.021026840582008485,0,0
558.13,6711.23,17287.57,20,12,0,True,False,True,False,False,False,False,False,True,False,False,False,False,0.08315120310239668,0,0
3941.23,1296.83,22543.01,3,3,1,True,False,False,False,False,False,True,True,False,False,False,False,False,3.0367844787067644,1,0
1808.09,65132.05,25087.57,13,7,0,False,True,False,True,False,False,False,False,False,False,True,False,False,0.027759946755141974,0,0
53.17,37971.51,35252.2,10,3,0,False,False,False,False,False,False,True,False,True,False,False,False,False,0.0014002234774577714,0,0
1625.21,32713.53,5529.05,11,9,0,False,True,True,False,True,False,False,False,True,False,False,False,False,0.04967853733493956,0,0
1050.96,5798.3,23517.39,14,4,0,False,True,True,False,True,False,False,False,False,True,False,False,False,0.18122187160519374,0,0
1336.08,20141.35,2329.36,19,4,0,False,False,True,False,False,False,False,False,False,True,False,False,False,0.06633188282400018,0,0
907.06,26877.99,44816.42,21,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,0.03374605965477125,0,0
722.66,18128.2,17106.29,11,12,0,True,False,False,False,False,True,False,False,True,False,False,False,False,0.03986165964300686,0,0
1517.11,34519.16,7238.66,21,10,0,False,False,False,False,False,False,True,False,False,False,False,True,False,0.04394852167544993,0,0
3267.61,40877.49,24872.7,11,9,1,False,True,True,True,False,False,False,False,False,False,False,False,False,0.07993470404606433,0,0
126.79,36587.99,3463.19,13,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0034652500656618293,0,0
1067.86,18729.51,27045.99,23,10,0,True,False,False,False,False,True,False,False,False,False,False,False,False,0.05701179519404437,1,0
22.98,1657.24,19261.09,20,9,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0.013858066383635662,0,0
334.21,68654.29,46501.58,22,10,0,True,False,True,False,True,False,False,False,False,True,False,False,False,0.004867942441143283,1,0
9.97,64524.89,14485.66,15,8,0,False,True,False,False,False,True,False,True,False,False,False,False,False,0.0001545116231639734,0,0
250.84,34194.73,5580.31,8,12,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0.007335418778894323,0,0
6107.32,24309.52,44132.58,20,2,0,False,False,True,True,False,False,False,False,False,False,False,True,False,0.25122128197998234,0,0
357.85,49339.52,6525.45,9,5,0,False,True,True,False,True,False,False,False,False,True,False,False,False,0.007252659680116871,0,0
2671.48,62962.46,30875.1,15,12,0,False,False,False,False,False,False,True,False,False,False,True,False,False,0.042429053295355755,0,0
1757.51,64528.35,46200.65,11,1,0,False,True,True,False,False,False,True,False,False,False,True,False,False,0.02723582369882852,0,0
4066.43,16688.73,13902.76,16,3,0,False,True,True,True,False,False,False,False,True,False,False,False,False,0.24364863901333333,0,0
4227.88,71914.94,27075.91,5,4,0,False,True,True,False,True,False,False,True,False,False,False,False,False,0.05878919193714217,1,0
1386.81,59946.01,8027.01,7,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,0.023133931116831347,0,0
111.46,73059.67,17518.27,11,10,0,True,False,True,False,False,False,True,False,False,False,False,False,False,0.001525581410627633,0,0
2569.55,7104.62,27286.86,20,9,0,True,False,True,False,True,False,False,True,False,False,False,False,False,0.3616222088994346,0,0
752.33,56202.49,48111.97,10,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,0.013385823549391685,0,0
188.35,37846.54,12945.33,10,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,0.004976545371244736,0,0
970.84,57341.46,16960.79,12,6,0,True,False,True,False,False,False,True,False,False,False,False,False,True,0.016930560704929647,0,0
1871.29,55381.69,26960.67,17,1,0,False,True,False,True,False,False,False,True,False,False,False,False,False,0.03378835517018043,0,0
402.21,27276.91,45405.49,10,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0147448979778876,0,0
911.24,28869.62,21562.24,6,9,0,False,True,False,True,False,False,False,True,False,False,False,False,False,0.03156288295852323,0,0
1722.68,70373.97,26228.2,11,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,0.024478589475775265,0,0
199.29,60926.57,38131.51,22,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0032709330111146727,1,0
409.45,51225.92,28983.32,19,6,0,False,False,True,False,False,False,True,False,True,False,False,False,False,0.007992867812470475,0,0
1633.25,33511.03,41713.01,7,6,0,True,False,True,False,False,False,False,True,False,False,False,False,False,0.04873622994488845,0,0
1309.08,58909.37,19899.99,9,4,0,True,False,False,False,False,True,False,False,False,False,False,False,True,0.022221554541246302,0,0
2058.69,26309.25,13490.11,6,5,0,False,False,True,False,False,False,False,False,False,False,True,False,False,0.07824669092844044,0,0
312.18,32517.28,39229.44,10,12,0,False,True,True,False,True,False,False,False,False,False,True,False,False,0.00960013875272616,0,0
2417.15,19400.83,43898.29,11,5,0,False,False,False,False,False,False,True,False,False,True,False,False,False,0.12458360886576163,0,0
67.74,13959.67,26424.92,17,7,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0.004852202652164975,0,0
256.96,40800.1,36752.72,19,6,0,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0062978694201872,0,0
4769.05,47831.06,30833.63,7,1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,0.09970404787082138,0,0
117.34,38711.35,3074.0,19,3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,0.003031074062928239,0,0
2667.58,77649.92,25162.26,15,6,0,False,True,True,False,True,False,False,False,False,False,False,True,False,0.034353488664397025,0,0
3825.78,44615.34,7636.36,7,9,0,False,True,True,False,False,False,True,False,False,False,False,True,False,0.08574840518070287,0,0
271.9,50495.33,11000.64,0,7,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.005384549728663449,1,0
371.67,53075.19,4245.74,23,8,0,False,True,False,False,False,False,True,False,False,False,False,False,True,0.007002574977593531,1,0
401.85,42611.52,19774.51,10,11,0,True,False,False,True,False,False,False,True,False,False,False,False,False,0.009430327049421157,0,0
1913.85,53602.7,31530.89,8,9,0,True,False,False,False,True,False,False,True,False,False,False,False,False,0.035703692095881444,0,0
1371.53,28380.39,20284.55,0,9,0,True,False,True,False,True,False,False,False,False,False,False,True,False,0.04832497633132134,1,0
360.15,75634.04,31162.04,9,5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,0.004761681887125333,0,0
319.35,25118.88,46490.1,8,1,0,True,False,False,False,False,True,False,True,False,False,False,False,False,0.012713038438081711,0,0
2918.17,50882.92,28463.41,12,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,0.057349551685483356,0,0
1657.25,712.74,40127.74,15,6,1,True,False,True,False,False,True,False,False,False,False,False,False,True,2.3219239498977218,0,0
364.47,53780.22,35551.51,18,2,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0.006776900933076639,0,0
702.32,17920.67,49320.88,23,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,0.03918831224991868,1,0
1569.7,51097.87,12251.58,17,10,0,False,True,True,False,False,True,False,False,False,False,False,False,True,0.030718878910629528,0,0
2624.94,47985.65,45596.58,19,5,0,False,False,True,False,False,True,False,True,False,False,False,False,False,0.05470146384463179,0,0
160.67,23984.08,41194.49,9,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,0.006698747721500199,0,0
1284.64,61835.76,1378.61,13,6,0,True,False,False,False,False,True,False,False,False,False,False,True,False,0.020774697768770552,0,0
1396.89,23518.21,45161.05,14,11,0,False,True,True,False,False,True,False,False,True,False,False,False,False,0.059393576569961325,0,0
80.55,65931.69,43143.99,6,5,0,True,False,False,False,True,False,False,False,False,False,False,False,True,0.00122170049485316,0,0
211.12,4344.43,26643.88,15,8,0,False,True,True,False,False,True,False,False,False,False,False,False,False,0.04858437484897927,0,0
1944.96,21273.78,18105.07,0,12,0,False,True,False,False,False,False,True,False,False,True,False,False,False,0.09142092186147166,1,0
676.49,72610.84,21210.18,6,11,0,False,False,True,True,False,False,False,False,False,False,False,False,False,0.00931652468798477,0,0
2023.48,11960.51,26879.33,1,3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,0.16916593306363495,1,0
1467.43,41020.93,41599.96,11,8,0,True,False,False,False,True,False,False,False,False,False,True,False,False,0.035771842036686236,0,0
462.59,4049.74,25304.36,8,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,0.11419888711692185,0,0
2186.69,45262.25,6413.11,5,12,0,False,True,False,False,True,False,False,False,False,True,False,False,False,0.04831049471701657,1,0
5355.99,11647.03,23747.88,19,8,0,True,False,True,False,False,False,False,True,False,False,False,False,False,0.45981938576737863,0,0
1982.41,62419.99,25662.71,6,4,0,True,False,True,False,True,False,False,False,False,False,True,False,False,0.031758708088417055,0,0
599.04,26511.47,444.21,6,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,0.022594650743593483,0,0
727.64,53975.09,6194.16,21,12,0,False,False,True,True,False,False,False,False,False,False,True,False,False,0.013480783806311276,0,0
1633.82,13210.87,11757.95,21,12,0,True,False,False,False,False,True,False,False,False,False,False,False,True,0.12366303937292751,0,0
422.24,49730.2,23005.25,3,11,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0.00849044463033267,1,0
1801.02,26078.97,22775.71,12,3,0,True,False,True,False,True,False,False,False,False,False,False,False,True,0.06905759477484061,0,0
1391.67,28339.6,17453.03,23,10,0,True,False,True,True,False,False,False,True,False,False,False,False,False,0.04910517067387424,1,0
462.18,11556.65,33043.2,15,5,0,False,True,False,True,False,False,False,False,False,False,False,False,False,0.03998909812981013,0,0
623.2,62020.79,44307.56,7,10,0,False,False,False,False,False,False,True,False,False,False,True,False,False,0.010048081488779993,0,0
2393.71,7387.16,18922.57,14,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,0.3239927126645877,0,0
4244.25,9654.24,28769.84,17,6,0,True,False,False,False,False,True,False,False,False,False,False,False,False,0.43957995865457516,0,0
1677.56,46389.46,6513.38,17,4,0,False,False,True,False,False,True,False,True,False,False,False,False,False,0.03616174532436195,0,0
4722.1,6175.88,31437.75,14,7,0,False,True,False,False,False,False,True,True,False,False,False,False,False,0.764479802100737,0,0
2749.09,73068.02,11828.38,3,11,0,False,True,False,False,False,True,False,False,False,False,False,True,False,0.0376231951653382,1,0
131.1,2906.4,34945.91,19,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,0.04509183462887803,0,0
614.94,73028.47,17929.92,13,9,0,False,True,True,False,False,False,False,False,False,True,False,False,False,0.008420436297839763,0,0
71.13,14782.59,30591.16,19,8,0,False,False,True,True,False,False,False,False,False,False,False,False,True,0.004811415901009159,0,0
974.26,28319.22,38805.47,18,4,0,True,False,False,False,False,True,False,False,False,True,False,False,False,0.03440156891436578,0,0
1332.77,70683.28,41783.81,1,2,0,False,False,False,False,True,False,False,False,False,False,True,False,False,0.018855253247256676,1,0
508.08,70405.77,42098.74,5,7,0,True,False,False,False,False,True,False,False,True,False,False,False,False,0.007216351495743945,1,0
260.32,70950.46,23560.4,16,8,0,True,False,True,False,False,False,False,False,False,True,False,False,False,0.0036689872202770733,0,0
692.0,77616.78,48362.46,12,2,0,False,True,False,True,False,False,False,False,False,True,False,False,False,0.008915483024636881,0,0
1029.69,77925.4,3473.52,22,2,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0.013213622084428386,1,0
687.59,72017.0,24278.11,12,7,0,False,True,False,False,False,False,False,False,False,True,False,False,False,0.009547474242550475,0,0
2445.01,18817.72,38166.55,6,10,0,False,True,False,False,False,False,False,False,True,False,False,False,False,0.12992435192191606,0,0
828.74,7503.6,22056.83,4,9,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0.1104309356927751,1,0
1320.86,26593.78,41120.5,21,3,0,True,False,False,True,False,False,False,False,False,False,True,False,False,0.04966613749013904,0,0
408.9,12010.51,37662.88,12,10,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0.034042347714816866,0,0
3524.76,57189.63,12585.66,6,6,0,True,False,True,False,False,False,True,False,False,True,False,False,False,0.06163177429589428,0,0
219.73,60208.69,27309.2,18,7,0,True,False,False,False,False,False,True,False,True,False,False,False,False,0.003649412577942188,0,0
229.62,23574.7,33188.34,17,11,0,True,False,True,False,False,True,False,False,True,False,False,False,False,0.009739689595642972,0,0
533.27,78782.17,17916.85,15,6,0,True,False,True,False,False,True,False,False,False,False,False,False,True,0.006768831464892819,0,0
1053.93,41940.03,6863.9,21,5,0,True,False,True,False,True,False,False,False,False,False,False,False,True,0.02512885353554741,0,0
3949.95,8173.37,17186.84,20,2,0,False,False,True,False,False,False,True,False,True,False,False,False,False,0.483211550247909,0,0
3305.03,40304.21,80.19,13,7,0,False,True,True,True,False,False,False,False,False,False,False,False,True,0.08200006897371333,0,0
433.25,1901.59,40025.47,16,6,0,False,False,False,False,False,True,False,False,False,False,True,False,False,0.22771590305846243,0,0
989.21,51868.51,45569.09,9,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,0.019071126756354553,0,0
1774.67,34777.12,36338.72,5,8,0,True,False,False,False,True,False,False,False,False,False,True,False,False,0.05102834770827175,1,0
226.57,56950.93,5003.89,2,9,0,True,False,False,False,True,False,False,False,False,False,False,False,True,0.003978267286113043,1,0
284.98,21671.31,34086.64,6,7,0,True,False,False,False,False,True,False,False,False,False,False,False,False,0.01314949813840795,0,0
324.69,7664.59,28844.02,2,7,0,False,True,True,True,False,False,False,False,False,False,True,False,False,0.042356817935736195,1,0
1697.08,44637.82,47487.94,4,6,0,True,False,True,True,False,False,False,False,True,False,False,False,False,0.038018030046493165,1,0
485.85,7306.82,36808.05,13,12,0,False,False,True,False,False,False,False,True,False,False,False,False,False,0.06648357512910828,0,0
444.26,39754.65,30891.65,3,6,0,False,True,True,False,False,True,False,False,False,False,False,False,False,0.011174763838599042,1,0
1002.01,79524.22,6134.32,8,8,0,True,False,False,False,False,True,False,False,False,True,False,False,False,0.012599902269996863,0,0
1569.71,7572.68,21041.74,21,6,0,False,True,True,False,False,True,False,False,False,False,False,True,False,0.20725855858710693,0,0
1348.44,50466.41,26481.17,21,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,0.026719025208545473,0,0
6752.43,42485.43,41198.71,1,8,0,False,True,True,False,False,True,False,False,False,False,False,False,False,0.15893145176000903,1,0
37.68,31089.92,49868.96,5,4,0,False,False,True,False,False,True,False,False,False,True,False,False,False,0.0012119293993230178,1,0
147.47,50158.81,29048.22,19,8,0,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0029400031618939545,0,0
7787.09,49501.18,25938.75,8,8,0,False,False,False,False,False,True,False,False,False,False,False,True,False,0.15730802158612006,0,0
1819.05,24167.41,49905.65,8,12,0,False,False,False,False,False,False,False,False,False,False,False,False,True,0.07526560497773746,0,0
675.64,24628.83,48062.22,8,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,0.02743177683321403,0,0
475.01,5876.43,2798.25,16,2,0,False,False,True,False,True,False,False,False,False,False,True,False,False,0.08081933770372424,0,0
40.21,5819.74,17017.16,20,7,0,False,True,True,True,False,False,False,False,False,False,False,True,False,0.006908056363967468,0,0
1000.84,23132.63,39127.81,7,11,0,False,False,True,False,False,True,False,False,False,False,False,False,True,0.04326342212614276,0,0
3846.53,40585.81,30758.24,23,11,0,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0947729077500794,1,0
3271.52,15658.03,6563.52,17,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,0.20892226402273958,0,0
287.91,11393.3,14199.63,12,5,0,False,True,True,False,False,False,True,False,False,True,False,False,False,0.025267897106447966,0,0
2271.32,61233.31,34327.19,4,5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03709227718904647,1,0
155.77,11006.02,36670.26,21,12,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0.014151877619918925,0,0
2240.48,73871.3,45346.28,6,10,0,False,False,True,False,False,False,True,False,False,False,False,False,False,0.030329094938156793,0,0
2132.43,30430.75,45270.93,13,12,0,False,True,False,False,False,True,False,False,True,False,False,False,False,0.07007253937088731,0,0
933.57,22593.41,31217.23,11,7,0,False,True,False,False,False,False,False,False,False,False,False,True,False,0.04131862704093624,0,0
728.08,54551.7,46765.41,11,2,0,False,False,False,False,True,False,False,True,False,False,False,False,False,0.013346360491781343,0,0
2903.14,34417.95,10601.34,15,3,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0.0843471401655193,0,0
251.51,63837.31,16947.94,9,4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.003939797278468054,0,0
63.08,24049.7,16878.73,17,7,0,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0026227926837888295,0,0
1504.63,70774.93,20251.86,10,10,0,True,False,False,True,False,False,False,False,False,False,False,True,False,0.02125906363929093,0,0
1296.95,15942.44,20175.0,20,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True,0.08134693642024557,0,0
2071.15,58528.78,29341.32,21,4,0,False,True,False,False,False,True,False,False,False,False,False,True,False,0.03538625978091837,0,0
1040.35,53108.79,36837.42,7,3,0,False,False,True,False,False,False,True,False,False,False,False,False,True,0.01958866717416883,0,0
1097.54,23544.35,11023.37,19,1,0,True,False,True,False,False,True,False,False,False,True,False,False,False,0.046613874926471684,0,0
1994.24,63720.51,23373.77,19,6,0,True,False,True,False,True,False,False,False,False,False,True,False,False,0.03129618240371265,0,0
208.18,4359.69,44665.06,15,10,0,True,False,False,False,True,False,False,False,False,True,False,False,False,0.047740151214601366,0,0
1883.33,13573.44,4317.53,13,1,0,True,False,True,False,False,False,True,True,False,False,False,False,False,0.13874089833540093,0,0
1124.63,13337.91,21186.91,1,2,0,True,False,True,True,False,False,False,False,False,False,True,False,False,0.08431198651164151,1,0
6505.34,31302.03,5071.48,16,7,0,False,False,False,False,True,False,False,False,False,False,True,False,False,0.20781822079204473,0,0
999.97,66570.53,49380.57,5,10,0,False,True,False,True,False,False,False,False,True,False,False,False,False,0.015020985697639818,1,0
211.64,20278.52,29874.22,4,5,0,True,False,True,False,False,False,False,False,False,False,False,True,False,0.010436144445233417,1,0
1010.95,75819.85,30286.02,4,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,0.013333403674582914,1,0
1847.3,61248.24,1259.66,21,11,0,False,True,False,False,True,False,False,True,False,False,False,False,False,0.03016037423484765,0,0
824.48,30350.29,23665.71,19,2,0,False,True,True,False,False,False,False,False,False,True,False,False,False,0.02716457850720678,0,0
222.46,12309.13,47768.14,13,4,0,False,True,False,False,False,True,False,False,False,True,False,False,False,0.01807129575398473,0,0
379.24,79265.23,16581.78,0,4,0,True,False,False,False,False,True,False,True,False,False,False,False,False,0.004784382958543633,1,0
1249.44,45530.11,30931.83,19,2,0,True,False,True,False,False,True,False,False,False,True,False,False,False,0.027441457060897484,0,0
393.69,58316.18,30870.98,3,6,0,False,False,True,False,True,False,False,False,False,False,False,False,False,0.006750840832838625,1,0
779.76,30581.06,7356.22,8,12,0,False,True,True,False,True,False,False,False,False,False,True,False,False,0.025497301359032058,0,0
4488.23,61112.05,44083.93,9,9,0,False,True,True,False,True,False,False,True,False,False,False,False,False,0.07344143353997222,0,0
1634.59,7423.8,23321.31,16,5,0,False,True,True,False,False,False,False,False,False,False,False,True,False,0.220152731386704,0,0
438.84,74412.63,30527.99,4,7,0,False,True,True,True,False,False,False,True,False,False,False,False,False,0.0058973067165249155,1,0
2240.82,72827.65,19381.99,18,8,0,False,True,False,False,False,True,False,False,False,False,False,False,False,0.030768385793228357,0,0
2318.92,8438.48,14617.56,11,11,0,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2747704834895041,0,0
2352.07,47627.25,7773.27,15,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,0.04938392655619302,0,0
2047.51,79437.39,29759.68,5,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025774817440282965,1,0
257.61,61000.83,48553.97,11,5,0,True,False,True,False,False,True,False,False,False,False,False,True,False,0.004222988064456427,0,0
125.64,14437.03,14973.68,6,7,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0.008702018211625823,0,0
2388.81,29405.21,12484.85,6,7,0,False,True,True,False,False,True,False,False,False,False,False,False,True,0.08123488201981827,0,0
1910.41,51849.33,11460.43,9,10,0,True,False,False,True,False,False,False,False,False,False,False,False,False,0.036844702820599214,0,0
1831.51,54189.35,29263.84,16,12,0,True,False,False,False,False,True,False,False,False,False,False,False,False,0.033797714906805366,0,0
102.89,48922.0,26018.78,8,7,0,False,True,True,False,False,False,True,True,False,False,False,False,False,0.0021031007910389797,0,0
569.31,49823.39,22060.26,13,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,0.01142633156171104,0,0
1388.1,54190.25,2396.38,10,11,0,False,False,True,False,True,False,False,False,False,False,False,False,True,0.02561483634350564,0,0
2683.91,17490.69,132.47,13,12,0,False,False,True,False,True,False,False,False,False,True,False,False,False,0.1534391473894175,0,0
3835.32,12668.61,23756.49,19,11,0,False,False,True,True,False,False,False,False,True,False,False,False,False,0.30271807893060637,0,0
862.4,9071.86,33544.0,12,6,0,False,False,False,True,False,False,False,False,True,False,False,False,False,0.09505271766565337,0,0
1879.54,63199.48,46544.84,23,3,0,False,True,True,False,True,False,False,False,True,False,False,False,False,0.029739331093687895,1,0
631.45,10239.79,9496.74,21,1,0,False,True,True,False,False,False,True,False,False,False,False,False,True,0.06166028206808264,0,0
414.32,24244.23,25132.23,1,10,0,False,False,True,False,True,False,False,False,False,False,False,True,False,0.01708872219401507,1,0
395.65,5303.3,12199.61,18,7,0,False,False,True,True,False,False,False,False,False,False,False,False,False,0.07459042663499424,0,0
748.93,65204.29,23503.27,8,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,0.011485724547808928,0,0
3210.47,30830.21,43886.49,16,3,0,True,False,True,False,False,False,True,False,False,False,False,True,False,0.10413052228569686,0,0
209.45,44067.33,41706.36,23,7,0,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0047528463184332145,1,0
5618.42,3798.57,49523.59,9,10,1,False,True,True,True,False,False,False,True,False,False,False,False,False,1.4786989054024533,0,0
558.77,52157.22,6520.63,13,7,0,False,True,False,False,False,True,False,False,False,True,False,False,False,0.010712980619353957,0,0
140.49,70020.64,17578.79,6,11,0,False,True,False,False,False,True,False,False,False,False,False,False,False,0.002006379742034034,0,0
220.38,64990.13,5076.56,19,1,0,False,True,False,True,False,False,False,False,False,True,False,False,False,0.003390924269204121,0,0
1878.77,10617.52,9838.79,10,5,0,False,True,False,True,False,False,False,True,False,False,False,False,False,0.17693332027438852,0,0
549.4,37950.14,17713.66,3,6,0,False,False,False,False,False,False,True,False,True,False,False,False,False,0.014476508479060181,1,0
917.44,68583.25,32863.39,18,5,0,False,True,False,False,True,False,False,False,False,False,True,False,False,0.013376832144406332,0,0
21.05,27346.13,45412.33,23,3,0,False,False,True,False,False,False,True,False,False,True,False,False,False,0.0007697334235804634,1,0
1393.06,19135.96,43092.97,5,7,0,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0727942160092303,1,0
3361.84,13920.88,36275.99,4,8,0,False,False,True,False,False,False,False,True,False,False,False,False,False,0.241478880725879,1,0
1729.24,21453.43,12487.1,13,4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,0.08060060323205977,0,0
